time_us_normalized,accel_x_raw,accel_y_raw,accel_z_raw,distance_cm,velocity_cm_s,pwm1,pwm2,pwm3,pwm4
15090572,165,173,173,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15091076,170,177,173,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15091580,172,180,174,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15092084,176,180,174,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15092588,176,179,176,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15093092,177,180,176,18.0,12.74025821685791,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
15118784,176,163,174,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15119284,178,168,171,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15119788,178,177,170,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15120292,176,178,169,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15120796,173,183,171,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15121300,169,186,174,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15121804,164,188,175,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15122308,161,189,177,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15122812,157,186,178,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15123316,157,180,178,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15123820,158,175,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15124324,160,172,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15124828,161,166,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15125332,165,161,178,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15125836,170,161,175,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15126340,174,165,172,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15126844,177,172,168,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15127348,179,176,167,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15127852,178,181,168,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15128356,176,182,170,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15128860,173,187,173,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15129364,169,187,174,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15129868,168,187,176,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15130372,167,183,179,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15130876,164,180,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15131380,164,176,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15131884,162,172,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15132392,163,167,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15132892,165,164,179,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15133392,167,163,176,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15133892,170,168,172,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15134392,172,173,168,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15134892,172,177,167,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15135392,172,179,168,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15135892,170,182,170,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15136392,170,184,173,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15136892,168,185,175,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15137392,166,183,176,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15137892,166,181,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15138392,165,178,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15138892,164,176,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15139396,165,173,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15139900,165,171,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15140404,169,170,179,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15140908,170,171,176,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15141412,173,172,172,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15141916,176,174,170,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15142420,177,176,169,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15142924,176,179,169,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15143428,175,179,170,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15143932,171,180,172,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15144436,168,181,175,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15144940,166,180,177,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15145444,163,177,179,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15145948,162,176,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15146452,160,175,182,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15146952,160,174,181,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15147452,162,174,182,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15147956,163,175,180,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15148460,167,176,177,18.5,9.029834747314453,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15173740,168,174,172,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15174248,167,173,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15174748,166,169,177,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15175260,164,168,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15175764,164,171,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15176268,164,173,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15176772,166,174,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15177276,168,176,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15177780,169,179,177,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15178284,172,180,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15178788,173,181,174,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15179292,175,180,172,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15179796,176,178,170,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15180300,176,177,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15180804,176,176,170,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15181308,172,176,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15181812,169,174,173,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15182316,165,172,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15182820,161,172,177,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15183324,158,173,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15183828,157,175,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15184332,156,175,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15184836,158,175,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15185340,160,176,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15185844,165,179,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15186348,169,179,176,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15186852,174,179,173,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15187356,179,176,172,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15187860,182,175,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15188364,185,174,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15188868,184,174,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15189372,181,173,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15189876,177,174,172,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15190380,170,171,174,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15190884,164,173,176,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15191388,158,175,177,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15191892,153,174,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15192396,151,175,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15192900,151,176,180,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15193404,153,176,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15193908,157,178,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15194412,163,178,177,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15194916,168,178,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15195420,176,177,173,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15195924,181,176,172,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15196428,185,177,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15196932,186,176,170,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15197436,186,176,171,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15197940,181,176,174,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15198444,177,174,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15198952,170,175,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15199452,164,174,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15199952,159,173,180,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15200452,156,173,181,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15200952,156,172,180,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15201452,156,173,179,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15201952,159,174,178,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15202452,163,176,175,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15202952,167,176,173,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15203452,171,177,170,19.0,9.098187446594238,14.059841127957014,13.22710024718777,14.765074171322432,5.81287036270033
15228716,178,177,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15229220,179,177,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15229724,179,177,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15230228,176,175,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15230732,175,174,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15231236,173,174,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15231740,169,172,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15232244,167,171,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15232752,166,170,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15233252,163,171,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15233752,162,171,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15234252,161,171,170,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15234752,161,172,169,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15235252,161,174,172,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15235752,163,175,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15236252,164,177,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15236752,165,178,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15237252,166,178,179,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15237752,169,177,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15238252,169,177,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15238752,172,177,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15239252,172,176,180,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15239764,173,174,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15240268,173,174,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15240772,174,171,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15241276,173,170,170,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15241780,172,170,170,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15242284,172,170,169,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15242788,171,170,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15243292,169,171,172,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15243796,168,172,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15244300,166,173,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15244804,165,176,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15245308,164,177,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15245812,164,178,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15246316,164,179,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15246820,165,179,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15247324,165,177,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15247828,166,176,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15248332,167,174,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15248836,168,172,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15249340,169,171,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15249844,169,172,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15250348,170,172,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15250852,171,173,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15251356,171,172,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15251860,171,173,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15252364,171,175,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15252868,171,174,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15253372,170,175,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15253876,169,177,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15254380,169,177,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15254884,168,177,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15255388,168,178,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15255892,170,179,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15256396,169,178,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15256900,170,178,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15257404,171,179,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15257908,170,178,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15258412,171,178,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15283876,168,177,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15284380,169,179,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15284888,172,181,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15285388,172,180,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15285888,172,179,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15286388,170,179,180,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15286888,171,178,180,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15287388,173,178,179,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15287900,174,179,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15288404,175,178,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15288908,174,174,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15289412,174,173,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15289916,175,173,170,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15290420,175,174,168,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15290924,173,175,168,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15291428,170,174,169,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15291932,166,173,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15292436,162,172,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15292940,157,172,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15293444,156,173,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15293948,155,174,182,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15294452,155,175,182,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15294956,156,176,182,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15295460,160,177,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15295964,164,179,179,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15296468,170,180,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15296972,174,180,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15297476,179,181,169,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15297980,182,182,167,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15298484,183,181,167,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15298988,183,177,168,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15299492,181,176,170,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15299996,177,176,172,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15300500,172,176,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15301004,166,174,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15301508,162,172,180,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15302012,158,171,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15302516,157,170,182,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15303020,155,172,181,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15303524,158,171,179,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15304028,159,173,178,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15304532,164,174,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15305036,166,175,174,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15305540,171,177,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15306044,174,180,172,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15306548,176,181,171,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15307052,177,179,172,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15307556,178,180,173,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15308060,175,181,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15308564,173,179,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15309068,171,178,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15309572,168,178,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15310076,166,177,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15310580,165,176,177,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15311084,163,175,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15311592,164,175,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15312092,163,173,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15312592,166,173,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15313092,167,175,176,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15313592,168,175,175,19.299999237060547,5.457309722900391,17.05229816595609,21.879813503684908,14.826999064340633,2.592244759345405
15339072,182,176,172,19.100000381469727,-1.8123717308044434,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
15339572,182,177,172,19.100000381469727,-1.8123717308044434,11.829119859019308,22.794570497921075,16.61222267577036,0.934153693979404
